,Tweet/fb id,time,author,tweet/fb text,favorite/like,retweet/share,social media,source,location
356,1266411890034577410,2020-05-29 16:51:38,Ethiopia Live Updates,"RT @AfricaCDC: #COVID19 update in Africa (As of 29 May 2020, 6 pm East Africa Time)
54 African Union Member States reporting 130,275 cases,…",0,44,twitter,[],Addis Ababa
357,1266400664269266944,2020-05-29 16:07:01,Ethiopia Live Updates,በመጨረሻም ምክር ቤቱ በልዩ የመንግስት እዳ ሰነድ ረቂቅ አዋጅ ላይ ሰፊ ውይይት ካደረገ በኋላ ለዝርዝር እይታ ለገቢ፣ በጀትና ፋይናንስ ጉዳዮች ቋሚ ኮሚቴ በ1 ድምጸ ተአቅቦ በአብላጫ ድምጽ መርቷል፡፡,5,0,twitter,[],Addis Ababa
358,1266400652948840448,2020-05-29 16:06:58,Ethiopia Live Updates,ሌላኛው የምክር ቤቱ አባል የሆኑት  የተከበሩ አቶ ወርዶፋ በቀለ በበኩላቸው ግለሰቦች ከልማት ባንክ ተበድረው ለንግድ ባንክ የሚከፍሉበት እና በርካታ ብልሹ አሰራሮች ያሉበት ተቋም መሆኑን ገልጸዋል፡፡,4,0,twitter,[],Addis Ababa
359,1266400645407539201,2020-05-29 16:06:57,Ethiopia Live Updates,ባንኩ በኢንቨስተር ስም በተደራጁ ቡድኖች በብድር መልክ የተዘረፈና ለአገሪቱ ዜጎች ጥቅም ያላስገኘ መሆኑን የገለጹት አቶ መሀመድ የአገርና የህዝብ ባንክ አለአግባብ ባክኖ መቅረት እንደሌለበትና በህግ የሚጠየቅ አካል መኖር እንዳለበት ተናግረዋል፡፡,3,0,twitter,[],Addis Ababa
360,1266884936931446784,2020-05-31 00:11:21,borkena,Random shots at Bloor and St. George #Toronto #UnitedChurch on the left and Baha’i Center next to in  on the right. Location of churches in downtown Toronto seems to tell a story of their importance and power in society in the past. #Church #faith https://t.co/wwRFdH5FQn,1,0,twitter,[],"Toronto,Canada"
361,1266878101344092164,2020-05-30 23:44:11,borkena,"As someone from a “traditional” and collectivist society background, it always felt so weird for me to drink an drink in the go. Weirder when it is #tea or #coffee. Got a tea take out from #TimHortons &amp; breathing !  @TimHortons #Toronto https://t.co/bQ7I0U1aMT",0,0,twitter,[],"Toronto,Canada"
362,1266736142210207744,2020-05-30 14:20:05,borkena,"Ethiopia Coronavirus: 1063 cases confirmed, 8 COVID 19 related deaths. Read more. https://t.co/6OGgMwC8Nr #Ethiopia #News #coronavirus #COVID19",1,0,twitter,['https://borkena.com/2020/05/30/ethiopia-coronavirus-1063-cases-confirmed-8-covid-19-related-deaths/'],"Toronto,Canada"
363,1266720207332048896,2020-05-30 13:16:46,borkena,Gaps and Omissions in the latest Amnesty International Report. https://t.co/kZpWwoEdYx #Ethiopia #News @amnesty #AmharaAssociationofAmerica,0,0,twitter,['https://borkena.com/2020/05/30/ethiopia-amnesty-international-report-gaps-and-omissions/'],"Toronto,Canada"
364,1266708253821599744,2020-05-30 12:29:16,borkena,RT @alemu_markos: @MTBorago @wolde_yes @amnesty @FissehaTekle @AbiyAhmedAli @AmnestyEARO @DanielBekele @hrw @hrcoethio @GetachewSS @awolall…,0,1,twitter,[],"Toronto,Canada"
365,1266708163048374277,2020-05-30 12:28:55,borkena,RT @GTWTW_Now: @MTBorago @amnesty @FissehaTekle @AbiyAhmedAli @AmnestyEARO @DanielBekele @hrw @hrcoethio @GetachewSS @awolallo @fitsumarega…,0,1,twitter,[],"Toronto,Canada"
366,1266576766015098882,2020-05-30 03:46:47,borkena,Police released identity of suspect linked to Haymanot Bedada killings. Read more. https://t.co/rrsArNMUhK #Ethiopia #News #crime #homicide #HaymanotBedada,0,0,twitter,['https://borkena.com/2020/05/29/ethiopiapolice-released-identity-of-suspect-linked-to-haymanot-bedada-death/'],"Toronto,Canada"
367,1266576169928986630,2020-05-30 03:44:25,borkena,Ethiopian Airlines pilots supporting the fight against Coronavirus in multiple fronts. Read more. https://t.co/YjNLDonx8G #Ethiopia #News #EthiopianAirlines @ALPAEthiopia,1,0,twitter,['https://borkena.com/2020/05/29/ethiopian-airlines-pilots-donated-1-mln-birr-worth-of-health-supply/'],"Toronto,Canada"
368,1266575551042592769,2020-05-30 03:41:57,borkena,Ethiopian House of Representatives approved 48.6 billion additional budget. Read more. https://t.co/rydWVQjAkC #Ethiopia #news #economy #budget  #coronavirus,1,0,twitter,['https://borkena.com/2020/05/29/ethiopian-house-of-representatives-approved-48-6-billion-additional-budget/'],"Toronto,Canada"
369,1266415431281258499,2020-05-29 17:05:42,borkena,"Killings by Government Forces Reported in Oromia, Government Blames Insurgents. (by Bernabas Shiferaw) Read more. https://t.co/WBUa3B4bnZ  #Ethiopia #News #humanrights",3,3,twitter,['https://borkena.com/2020/05/29/killings-by-government-forces-reported-in-oromia-government-blames-insurgents/'],"Toronto,Canada"
370,1266413138318110725,2020-05-29 16:56:35,borkena,"Rape, extrajudicial executions, homes set alight in security operations in Amhara and Oromia. Read more. https://t.co/MqqMtA7gju #Ethiopia #humanrights #news @amnesty",0,0,twitter,['https://borkena.com/2020/05/29/rape-extrajudicial-executions-homes-set-alight-in-security-operations-in-amhara-and-oromia/'],"Toronto,Canada"
371,1266404209118924801,2020-05-29 16:21:06,borkena,Ethiopia tested a little over 5000 suspected corovavirus cases in the past 24 hrs. 137 people tested positive for the virus. Total confirmed cases now 968. Read more. https://t.co/wuRbm7mguX #Ethiopia #coronavirus #COVID19Ethiopia #News #EthiopianNews,0,0,twitter,['https://borkena.com/2020/05/29/ethiopia-coronavirus-137-new-confirmed-cases-968-total-confirmed-cases/'],"Toronto,Canada"
372,1266212141574520832,2020-05-29 03:37:54,borkena,"“Federal government humiliated Ethiopia by opening doors to foreign powers,” says TPLF. Read more. https://t.co/IzclzmYwvH #Ethiopia #News #politics #TPLF",0,0,twitter,['https://borkena.com/2020/05/28/federal-government-humiliated-ethiopia-by-opening-doors-to-foreign-powers-says-tplf/'],"Toronto,Canada"
373,1266211599771107329,2020-05-29 03:35:45,borkena,"Haymanot Bedada, a graduate student, found dead in her college laboratory. Who killed her?Read more. https://t.co/gSnueNZgin #Ethiopia #News #homicide #crime",1,0,twitter,['https://borkena.com/2020/05/28/haymanot-bedadagraduate-student-found-dead-in-her-college-laboratory/'],"Toronto,Canada"
374,1266150522903498755,2020-05-28 23:33:03,borkena,"Sudanese army spokesman says Ethiopian militia killed “a number of Sudanese soldiers,” commander. Read more. https://t.co/OFOcb6aRgI #border #Sudan #Ethiopia @mfaethiopia",2,1,twitter,['https://borkena.com/2020/05/28/sudan-army-spokesman-claims-ethiopian-militia-killed-a-number-of-sudanese-soldiers-commander/'],"Toronto,Canada"
375,1266149256945156103,2020-05-28 23:28:01,borkena,Ethiopia repatriates more than 300 citizens from Lebanon. Read more. https://t.co/QgaxrVK9Tw #Ethiopia #Migrants #Lebanon @mfaethiopia,2,0,twitter,['https://borkena.com/2020/05/28/ethiopia-repatriates-more-than-300-citizens-from-lebanon/'],"Toronto,Canada"
376,1266148805591937026,2020-05-28 23:26:13,borkena,Creditors Should Cancel All of Africa’s Foreign Debt. (last part) Read more. https://t.co/6U3jwDmBSd #Africa #Debt #creditors,0,0,twitter,['https://borkena.com/2020/05/28/creditors-should-cancel-all-of-africas-foreign-debt/'],"Toronto,Canada"
377,1266062628562128903,2020-05-28 17:43:47,borkena,"Ethiopia Coronavirus: 831 confirmed,191 recovery. Addis Ababa continues to have higher number of confirmed cases. Read more. https://t.co/Q5RZwU8HAW #Ethiopia #AddisAbaba #News #coronavirus #COVID19Ethiopia",0,0,twitter,['https://borkena.com/2020/05/28/ethiopia-coronavirus-831-confirmed191-recovery/'],"Toronto,Canada"
378,1266049458795659264,2020-05-28 16:51:27,borkena,Ethiopian Human Rights Commission sees inconsistent practices with SOE declaration. Read more. https://t.co/9jjD2vA5nm #Ethiopia #News #humanrights #coronavirus #covid19,0,1,twitter,['https://borkena.com/2020/05/28/ethiopian-human-rights-commission-sees-abuse-of-soe-declaration/'],"Toronto,Canada"
379,1265883438185398272,2020-05-28 05:51:45,borkena,Can the Ethiopian Constitution be a savior? Read more. https://t.co/sRHI69nGyV #Ethiopia #News #Constitution #editorial @ashenafi_meaza,0,0,twitter,['https://borkena.com/2020/05/27/can-the-ethiopian-constitution-be-a-savior/'],"Toronto,Canada"
380,1265881300944158720,2020-05-28 05:43:15,borkena,The Story of Debre Genet Elias: One of the Hidden Treasures of Ethiopia. (By Tsehai Alemayehu)  https://t.co/4kh4Vn3BkU #Ethiopia #Church #DebreGenetElias,2,1,twitter,['https://borkena.com/2020/05/28/the-story-of-debre-genet-elias-one-of-the-hidden-treasures-of-ethiopia/'],"Toronto,Canada"
381,1265655398297751552,2020-05-27 14:45:36,borkena,"Ethiopia Coronavirus: 731 confirmed cases, 181 recoveries,6 deaths. Read more. https://t.co/jXsi5QIDpX  #Ethiopia #News #Coronavirus #COVID19Ethiopia #AddisAbaba #Amhara",0,1,twitter,['https://borkena.com/2020/05/27/ethiopia-coronavirus-731-confirmed-cases-181-recoveries-6-deaths/'],"Toronto,Canada"
382,1265639684086140929,2020-05-27 13:43:09,borkena,Malaria and Cholera wreaking havoc as Ethiopia's attention is on the fight against the Coronavirus disease. Read more. https://t.co/M3tbVnAEWa #Ethiopia #news #health #Malaria #cholera,0,0,twitter,['https://borkena.com/2020/05/27/ethiopia-malaria-and-cholera-epidemics-overshadowed-by-covid-19/'],"Toronto,Canada"
383,1265630213272150016,2020-05-27 13:05:31,borkena,De facto state in North Ethiopia facing popular protest. Read more. https://t.co/oOHz8fJSAw #Ethiopia #News #Tigray #TPLF,1,0,twitter,['https://borkena.com/2020/05/26/ethiopia-de-facto-state-in-the-north-facing-popular-protest/'],"Toronto,Canada"
384,1265629046744010756,2020-05-27 13:00:53,borkena,"Ethnic Federalism, Tyrants shield (Dejen Yemane Messele). Read more. https://t.co/bdcqKUbG8X #Ethiopia #politics #ethnicfederalism @MesseleDejen",0,0,twitter,['https://borkena.com/2020/05/27/ethiopia-ethnic-federalism-tyrants-shield-dejen-yemane-messele/'],"Toronto,Canada"
385,1265335192761315328,2020-05-26 17:33:13,borkena,Ethiopia’s Ministry of Foreign Affairs celebrates Africa Day. Read more. https://t.co/twVOTw4geX #Ethiopia #AfricaDay @mfaethiopia,1,0,twitter,['https://borkena.com/2020/05/26/ethiopias-ministry-of-foreign-affairs-celebrates-africa-day/'],"Toronto,Canada"
386,1265331719223283714,2020-05-26 17:19:25,borkena,"Ethiopia Coronavirus: confirmed cases number surpass 700, deaths 6. Read more. https://t.co/A5QjLROacj #Ethiopia #EthiopiaNews #News #coronavirus #COVID19Ethiopia",0,0,twitter,['https://borkena.com/2020/05/26/ethiopia-coronavirus-confirmed-cases-number-surpass-700-deaths-6/'],"Toronto,Canada"
387,1265313511284051969,2020-05-26 16:07:04,borkena,"Ethiopia : Protests ,Road Blockades in Tigray. Read more. https://t.co/UAhbTA19jt #Ethiopia #News #Tigray #Protest #ROADBLOCK",0,0,twitter,['https://borkena.com/2020/05/26/ethiopia-protests-road-blockades-in-tigray/'],"Toronto,Canada"
388,1265129900773568512,2020-05-26 03:57:27,borkena,RT @dawit_sahile: @zborkena @TakeleUma It seems like this should have been the duty of courts🤔,0,1,twitter,[],"Toronto,Canada"
389,1265124626075660289,2020-05-26 03:36:30,borkena,"Addis Ababa City mayor claims “illegally appropriated land is recovered."" Read more. https://t.co/DEC71cguV1 #Ethiopia #News #AddisAbaba #Land @TakeleUma",1,0,twitter,['https://borkena.com/2020/05/25/addis-ababa-city-administration-says-it-recovered-illegally-appropriated-land/'],"Toronto,Canada"
